,CD8,CD8_training,CD8_test,CD8_binary_training,CD8_binary_test,MCH
A064052345,-0.626166597568431,NA,-0.626166597568431,NA,0,-1.74848693003541
A064052862,NA,NA,NA,NA,NA,0.434501851454683
A064054321,0.902734791643865,0.902734791643865,NA,1,NA,-0.939511180872146
A064055293,-1.36472205333911,-1.36472205333911,NA,0,NA,-0.717955362664202
A064056094,-0.018667464900318,NA,-0.018667464900318,NA,0,0.466106542435268
A064056577,-0.330351012753652,-0.330351012753652,NA,0,NA,1.00307891971909
A064058052,-0.391071101336023,NA,-0.391071101336023,NA,0,1.23091560538645
A064058582,0.111339015620812,NA,0.111339015620812,NA,1,-0.552830112377253
A064060121,NA,NA,NA,NA,NA,0.84049141801903
A064060295,-0.0720612155066632,NA,-0.0720612155066632,NA,0,0.338733997880482
A064060327,-2.66054550607349,NA,-2.66054550607349,NA,0,-0.802693520879575
A064060854,-0.894747677333984,-0.894747677333984,NA,0,NA,-0.394735670669397
A064061014,0.0506875869859782,0.0506875869859782,NA,1,NA,1.21085921218319
A064061349,-0.0506875869859782,NA,-0.0506875869859782,NA,0,-0.049994737082779
A064063035,NA,NA,NA,NA,NA,-0.0436418732910089
A064063789,NA,NA,NA,NA,NA,-1.12908788967577
A064063846,1.64485362695147,NA,1.64485362695147,NA,1,-0.473192358020854
A064064260,-1.71789591082055,NA,-1.71789591082055,NA,0,-1.41752628868844
A064064564,-1.49834917810071,-1.49834917810071,NA,0,NA,-0.58265349989456
A064065775,0.589808342623231,0.589808342623231,NA,1,NA,-0.532609683560306
A064066630,0.924321121710619,0.924321121710619,NA,1,NA,-0.863296107967282
A064069120,0.0524677039766737,0.0524677039766737,NA,1,NA,-0.273879514171352
A064069267,1.80145492545993,1.80145492545993,NA,1,NA,-0.292043761870639
A064071530,-0.300455431606491,-0.300455431606491,NA,0,NA,0.0134854342535567
A064075846,0.127453391709015,NA,0.127453391709015,NA,1,-1.66039287263918
A064076342,-1.0005978362673,-1.0005978362673,NA,0,NA,-0.0977234443805215
A064076804,1.37838287973985,NA,1.37838287973985,NA,1,1.41752628868844
A064077266,-0.858203430955709,NA,-0.858203430955709,NA,0,-1.31659420133902
A064078810,0.66558912578251,0.66558912578251,NA,1,NA,0.562095971524019
A064078828,NA,NA,NA,NA,NA,0.197200184709479
A064079095,-0.60254936978898,-0.60254936978898,NA,0,NA,-0.677480298869342
A064079264,NA,NA,NA,NA,NA,-0.657655545589029
A064079620,-0.80789863673042,-0.80789863673042,NA,0,NA,0.3336978197809
A064080080,-0.09882578435931,NA,-0.09882578435931,NA,0,0.83598283976545
A064080116,-1.0548599932879,-1.0548599932879,NA,0,NA,-2.02952285725974
A064082263,-0.447367234754142,-0.447367234754142,NA,0,NA,1.3203779529742
A064082565,0.366242143948324,0.366242143948324,NA,1,NA,-0.63420144129315
A064083035,0.234117684679648,0.234117684679648,NA,1,NA,0.804884946550034
A064083040,0.619691378443918,0.619691378443918,NA,1,NA,-1.49539982352752
A064083527,NA,NA,NA,NA,NA,0.169771459070981
A064084004,-0.827768850890107,-0.827768850890107,NA,0,NA,-0.536269723880939
A064086019,NA,NA,NA,NA,NA,-1.73403771017685
A064086340,NA,NA,NA,NA,NA,0.444987048329524
A064086849,-0.352966606859439,NA,-0.352966606859439,NA,0,-0.919957561787431
A064087000,1.30827473345109,1.30827473345109,NA,1,NA,0.893631685722738
A064087605,-1.03643338949379,-1.03643338949379,NA,0,NA,-0.417131427678758
A064087615,-0.210428394247925,-0.210428394247925,NA,0,NA,-0.588302729371624
A064087792,-0.129245845963773,-0.129245845963773,NA,0,NA,-0.0865708235662375
A064087887,0.447367234754142,0.447367234754142,NA,1,NA,NA
A064088625,NA,NA,NA,NA,NA,-0.489223400596755
A064089073,0.658948129354741,NA,0.658948129354741,NA,1,0.789624945490737
A064090082,NA,NA,NA,NA,NA,-0.08179450402682
A064091372,NA,NA,NA,NA,NA,-1.1534294067023
A064091789,0.92159936728716,0.92159936728716,NA,1,NA,-1.11716437287019
A064091868,-1.15293717958306,NA,-1.15293717958306,NA,0,0.76600910251288
A064092094,NA,NA,NA,NA,NA,1.0405137789239
A064092602,0.201349202909579,0.201349202909579,NA,1,NA,1.42187241964919
A064092816,NA,NA,NA,NA,NA,-0.891269121427521
A064093317,NA,NA,NA,NA,NA,1.09090098038479
A064093534,0.294880581564039,0.294880581564039,NA,1,NA,0.632262765365928
A064093789,-0.497056886850885,NA,-0.497056886850885,NA,0,1.55106513269718
A064094852,NA,NA,NA,NA,NA,0.20691537432708
A064095000,0.652336068147643,0.652336068147643,NA,1,NA,0.614919938056911
A064095813,-0.77147483669107,NA,-0.77147483669107,NA,0,0.308640595521462
A064096096,0.731393217157341,0.731393217157341,NA,1,NA,0.31197004170701
A064096308,-2.47095765698111,NA,-2.47095765698111,NA,0,-0.155303218404148
A064096588,1.71789591082055,NA,1.71789591082055,NA,1,-1.18165713742857
A064096779,NA,NA,NA,NA,NA,1.60620967587536
A064096847,0.0578090753080624,0.0578090753080624,NA,1,NA,0.734476745669183
A064097296,-0.681200422311464,-0.681200422311464,NA,0,NA,1.14728022841862
A064097308,NA,NA,NA,NA,NA,-1.33570544296351
A064098032,NA,NA,NA,NA,NA,1.07946666399243
A064098105,0.949132569255959,NA,0.949132569255959,NA,1,-2.28775318144202
A064099635,NA,NA,NA,NA,NA,0.437991555286526
A064099868,-0.82027959214672,NA,-0.82027959214672,NA,0,0.0690664718534778
A064100014,0.131038715568066,NA,0.131038715568066,NA,1,-0.42059529100984
A064100034,-0.0684969211073424,NA,-0.0684969211073424,NA,0,-0.778836643102635
A064100052,0.608956622254089,NA,0.608956622254089,NA,1,2.15691024885356
A064270063,-0.095253501377069,NA,-0.095253501377069,NA,0,0.687492934124777
A064537581,1.23258537410135,1.23258537410135,NA,1,NA,0.379346760915729
A064575795,NA,NA,NA,NA,NA,0.939511180872146
A064610602,1.52056596067155,1.52056596067155,NA,1,NA,NA
A064768831,0.761934176805386,0.761934176805386,NA,1,NA,NA
A064779520,NA,NA,NA,NA,NA,0.462572413525161
A066785298,-1.63801559938549,NA,-1.63801559938549,NA,0,0.448492956491174
A066785804,NA,NA,NA,NA,NA,1.27258721715371
A066785836,-1.25963401645836,NA,-1.25963401645836,NA,0,0.120066613303782
A066786115,-0.511187375020915,NA,-0.511187375020915,NA,0,NA
A066786789,NA,NA,NA,NA,NA,NA
A066789044,-2.04937426316244,NA,-2.04937426316244,NA,0,-0.56954352519599
A066789843,NA,NA,NA,NA,NA,-1.80216793862873
A066790013,-0.425856016840343,NA,-0.425856016840343,NA,0,NA
A066790024,NA,NA,NA,NA,NA,0.793966060453251
A066790098,NA,NA,NA,NA,NA,0.927248612246373
A066790264,NA,NA,NA,NA,NA,-0.956920080536894
A066790379,0.61538897235986,0.61538897235986,NA,1,NA,NA
A066790801,2.72743006117646,NA,2.72743006117646,NA,1,2.20841740124577
A066791380,0.0613708966228578,NA,0.0613708966228578,NA,1,-0.941980679555891
A066791575,-0.0613708966228578,NA,-0.0613708966228578,NA,0,0.364047171590198
A066792340,NA,NA,NA,NA,NA,0.761761216509067
A066792597,-1.5262389977516,NA,-1.5262389977516,NA,0,-0.528956764167857
A066794637,-0.988934814892858,NA,-0.988934814892858,NA,0,0.643930884910785
A066800554,0.49504638861593,0.49504638861593,NA,1,NA,-0.142469890353205
A066801016,0.685691288399397,0.685691288399397,NA,1,NA,-0.915123913491697
A066801375,0.228639737903351,NA,0.228639737903351,NA,1,1.84395380031638
A066802555,0.0133335241885358,0.0133335241885358,NA,1,NA,-1.25845335012185
A066803325,-1.25571351289565,-1.25571351289565,NA,0,NA,-0.0452299141071603
A066805368,-1.28763703694728,NA,-1.28763703694728,NA,0,0.849560248904322
A066806793,-1.24406626052669,NA,-1.24406626052669,NA,0,-0.922382463079293
A066807536,NA,NA,NA,NA,NA,0.586417574915146
A066807555,NA,NA,NA,NA,NA,0.77668985762028
A066808025,0.289314881133168,NA,0.289314881133168,NA,1,0.730327744084111
A066808110,NA,NA,NA,NA,NA,-0.156909140908718
A066809045,NA,NA,NA,NA,NA,1.53540838927121
A066809562,0.681200422311464,0.681200422311464,NA,1,NA,NA
A066809799,-0.408401784659089,-0.408401784659089,NA,0,NA,-0.33034507146052
A066814105,-1.2479298786414,NA,-1.2479298786414,NA,0,-0.558383879343633
A066817813,-0.868526113734031,NA,-0.868526113734031,NA,0,-0.0261798044814663
A066817873,NA,NA,NA,NA,NA,-0.29038856953292
A066818853,-0.358648371024156,-0.358648371024156,NA,0,NA,0.301991912953146
A066819046,NA,NA,NA,NA,NA,0.34041462859352
A066819768,-1.0153708603233,NA,-1.0153708603233,NA,0,0.747000446790636
A066820593,-2.91594770806216,NA,-2.91594770806216,NA,0,0.42059529100984
A066821828,NA,NA,NA,NA,NA,-0.525310889492886
A066822063,0.853076249568912,NA,0.853076249568912,NA,1,-0.460807516051572
A066822099,0.0720612155066632,NA,0.0720612155066632,NA,1,0.358966362690092
A066822351,0.306039635231361,0.306039635231361,NA,1,NA,0.695552917049474
A066822355,NA,NA,NA,NA,NA,1.8706586832031
A066822863,-0.503100497409388,-0.503100497409388,NA,0,NA,-0.158515468182196
A066824834,NA,NA,NA,NA,NA,-0.29369975469697
A066825097,0.501083929017638,NA,0.501083929017638,NA,1,1.07663005941132
A066825315,NA,NA,NA,NA,NA,2.04212392206193
A066825380,-0.57926356282872,NA,-0.57926356282872,NA,0,0.870225441190752
A066825627,0.360544859151993,NA,0.360544859151993,NA,1,0.406769601606527
A066828799,-0.132832006480092,-0.132832006480092,NA,0,NA,1.56711160280148
A066832891,-1.39700739444735,NA,-1.39700739444735,NA,0,-0.0833863978358498
A066837052,0.0115556357417498,NA,0.0115556357417498,NA,1,-0.471418689447612
A066837307,0.347296214608781,0.347296214608781,NA,1,NA,-0.0198322198755589
A066837877,NA,NA,NA,NA,NA,0.588302729371624
A066840813,NA,NA,NA,NA,NA,-1.27616065394001
A066841537,-1.34250403141696,NA,-1.34250403141696,NA,0,0.29369975469697
A066841802,NA,NA,NA,NA,NA,1.1784742428202
A066844305,NA,NA,NA,NA,NA,-0.701627667804358
A066846295,NA,NA,NA,NA,NA,1.88923191902167
A066851355,0.345408571630074,NA,0.345408571630074,NA,1,0.8889115214935
A066851796,-1.2795335872123,NA,-1.2795335872123,NA,0,0.355584305654839
A066851861,NA,NA,NA,NA,NA,0.499980784705367
A066852564,-1.05796604699737,-1.05796604699737,NA,0,NA,0.597760126042478
A066853001,0.14180498987475,NA,0.14180498987475,NA,1,0.483865941860904
A066853355,1.25181221564566,NA,1.25181221564566,NA,1,0.516226530621756
A066853855,-0.913474749551582,-0.913474749551582,NA,0,NA,-1.09957121982339
A066853869,-0.00622216707151923,-0.00622216707151923,NA,0,NA,1.13511028220994
A066856049,0.0791925972698118,0.0791925972698118,NA,1,NA,0.701627667804358
A066856381,0.876329257949515,NA,0.876329257949515,NA,1,0.550982647964458
A066857770,0.881561127048322,NA,0.881561127048322,NA,1,-0.641980143178666
A066859097,-1.20640965666221,NA,-1.20640965666221,NA,0,-1.23430678767483
A066859275,-2.72743006117646,NA,-2.72743006117646,NA,0,0.626460926064225
A066860531,0.570873926419498,NA,0.570873926419498,NA,1,-0.575149972590735
A066860558,0.80789863673042,NA,0.80789863673042,NA,1,1.15962251106833
A066860873,NA,NA,NA,NA,NA,-0.360658929772758
A066861069,-0.0595898914664611,NA,-0.0595898914664611,NA,0,-0.628392520756262
A066861843,-0.168795565101203,-0.168795565101203,NA,0,NA,1.05424196421356
A066862073,0.548005766590148,0.548005766590148,NA,1,NA,1.61199960667396
A066862514,NA,NA,NA,NA,NA,1.14422184560591
A066867291,-0.356753171959582,NA,-0.356753171959582,NA,0,-0.310304888639526
A066868872,NA,NA,NA,NA,NA,0.019832219875559
A066871358,0.248760432637647,NA,0.248760432637647,NA,1,0.132860384754379
A066871529,-0.48902683999462,NA,-0.48902683999462,NA,0,0.922382463079294
A066872103,-2.60379241068431,NA,-2.60379241068431,NA,0,0.474967516461719
A066872821,NA,NA,NA,NA,NA,0.424064208169007
A066873093,1.63801559938549,NA,1.63801559938549,NA,1,-0.496388619041777
A066880257,-0.257939109664625,-0.257939109664625,NA,0,NA,-0.110484279784441
A066881888,NA,NA,NA,NA,NA,2.76477526152863
A066882048,0.706074443225494,0.706074443225494,NA,1,NA,-0.275526990681093
A066882524,0.239602665911605,0.239602665911605,NA,1,NA,1.16899644595877
A066883637,-0.118497142796755,-0.118497142796755,NA,0,NA,0.728257952746514
A066885108,-0.927049740742276,-0.927049740742276,NA,0,NA,1.31282920575769
A066886308,0.676723252769988,NA,0.676723252769988,NA,1,1.78630039552946
A066886537,1.48215945365347,NA,1.48215945365347,NA,1,NA
A066886589,0.118497142796755,0.118497142796755,NA,1,NA,-0.267296987125085
A066886776,NA,NA,NA,NA,NA,-0.137663548518525
A066887568,0.383406425648118,NA,0.383406425648118,NA,1,-1.35135332281714
A066887872,0.29116911048887,NA,0.29116911048887,NA,1,NA
A066888090,NA,NA,NA,NA,NA,0.323650656997154
A066889358,NA,NA,NA,NA,NA,1.18165713742857
A066889543,0.0364519572141008,NA,0.0364519572141008,NA,1,NA
A066889855,NA,NA,NA,NA,NA,-0.121664717493929
A066890083,0.165190139428258,NA,0.165190139428258,NA,1,-0.0325284441055665
A066891006,-1.9333630530737,-1.9333630530737,NA,0,NA,-0.476744172878557
A066891127,0.667809315983801,NA,0.667809315983801,NA,1,1.89876837726218
A066891298,-0.910779914453078,-0.910779914453078,NA,0,NA,-0.510796341963273
A066891579,NA,NA,NA,NA,NA,0.215026272102688
A066891591,1.17747218729406,NA,1.17747218729406,NA,1,0.0706568218504428
A066892091,NA,NA,NA,NA,NA,0.250890545633586
A066892518,-0.237773545931084,NA,-0.237773545931084,NA,0,1.60047309519962
A066892533,-0.381493788489364,-0.381493788489364,NA,0,NA,-0.93458929107348
A066892790,NA,NA,NA,NA,NA,1.09378192590091
A066892811,0.740716672365201,NA,0.740716672365201,NA,1,-0.0293539764033158
A066893123,NA,NA,NA,NA,NA,0.200436468357824
A066893263,-0.731393217157341,NA,-0.731393217157341,NA,0,2.55041441884493
A066893338,NA,NA,NA,NA,NA,NA
A066893828,-0.437564337821143,-0.437564337821143,NA,0,NA,1.12310617220868
A066894353,-1.16687114238898,-1.16687114238898,NA,0,NA,1.37139079774701
A067001023,0.0845437580298248,NA,0.0845437580298248,NA,1,0.641980143178666
A067001120,-2.14547493197332,NA,-2.14547493197332,NA,0,0.232920956756853
A067001512,-0.0240019367753838,-0.0240019367753838,NA,0,NA,-1.31282920575769
A067001514,0.423910336286654,0.423910336286654,NA,1,NA,1.2445665043294
A067004612,-0.379582545887686,NA,-0.379582545887686,NA,0,2.33353176490961
A067005820,-0.360544859151993,-0.360544859151993,NA,0,NA,-0.491012337527996
A067006527,1.8684302230456,NA,1.8684302230456,NA,1,-0.99004546167115
A067007042,-0.92159936728716,NA,-0.92159936728716,NA,0,-0.0388783950799575
A067010543,-0.25242934564259,-0.25242934564259,NA,0,NA,-0.152092570335025
A067011052,0.161586859806397,NA,0.161586859806397,NA,1,2.64257401042529
A067011548,0.122078461601287,NA,0.122078461601287,NA,1,-0.115274123461757
A067012124,-0.246927234160186,-0.246927234160186,NA,0,NA,1.71994170858713
A067012324,-1.32519530258398,NA,-1.32519530258398,NA,0,NA
A067012781,-0.71293411952377,NA,-0.71293411952377,NA,0,-1.07380209139435
A067013857,NA,NA,NA,NA,NA,-0.523490570331652
A067014002,-0.461164134747315,NA,-0.461164134747315,NA,0,0.350518822043943
A067014773,-0.55836415477585,-0.55836415477585,NA,0,NA,-0.288734172379991
A067015784,-0.658948129354741,-0.658948129354741,NA,0,NA,1.75585058706545
A067017877,-0.0364519572141008,-0.0364519572141008,NA,0,NA,0.244347077896933
A067018569,-0.790770351426836,-0.790770351426836,NA,0,NA,-1.32800269928664
A067018865,-0.617538746516492,-0.617538746516492,NA,0,NA,-0.0722473505737645
A067019015,0.988934814892858,0.988934814892858,NA,1,NA,-0.813689615236477
A067019281,-0.517274518901092,-0.517274518901092,NA,0,NA,0.254166294769841
A067019627,-0.394912043597744,NA,-0.394912043597744,NA,0,1.29795209369295
A067019829,1.00648068736027,1.00648068736027,NA,1,NA,0.491012337527996
A067021522,NA,NA,NA,NA,NA,0.838234999011334
A067022872,-0.25426507406758,-0.25426507406758,NA,0,NA,0.29038856953292
A067023636,NA,NA,NA,NA,NA,-0.49818389832394
A067023796,NA,NA,NA,NA,NA,0.387884828705363
A067025100,-0.239602665911605,NA,-0.239602665911605,NA,0,0.179436546976968
A067025868,-0.73604694695623,NA,-0.73604694695623,NA,0,1.51012058331835
A067025880,-1.74986365224811,NA,-1.74986365224811,NA,0,0.6110911468349
A067026018,NA,NA,NA,NA,NA,NA
A067026279,0.129245845963773,0.129245845963773,NA,1,NA,-0.0118988327077681
A067026294,NA,NA,NA,NA,NA,-0.113677220458148
A067026328,-0.0168894331448994,-0.0168894331448994,NA,0,NA,0.313636060234873
A067026336,0.556287714438512,NA,0.556287714438512,NA,1,0.441486601176367
A067026625,1.12572086800027,NA,1.12572086800027,NA,1,1.50517737236666
A067027301,0.123869705462563,NA,0.123869705462563,NA,1,0.649797885764455
A067028317,-0.177818843486242,-0.177818843486242,NA,0,NA,-1.42624557536928
A067028352,NA,NA,NA,NA,NA,0.0436418732910089
A067028847,1.84843799078707,1.84843799078707,NA,1,NA,0.959430786033897
A067029291,1.81976810888908,NA,1.81976810888908,NA,1,0.0722473505737646
A067030768,NA,NA,NA,NA,NA,-1.44401705761878
A067030853,-0.634841314528562,NA,-0.634841314528562,NA,0,0.534438808809235
A067031089,0.433654974951795,0.433654974951795,NA,1,NA,1.47156182583974
A067032313,-0.396834698171403,NA,-0.396834698171403,NA,0,-0.059527897888517
A067033024,-0.223168643595331,-0.223168643595331,NA,0,NA,1.33570544296351
A067033821,1.5435596951959,1.5435596951959,NA,1,NA,0.874868299081562
A067034065,NA,NA,NA,NA,NA,NA
A067034293,-0.802980828523762,-0.802980828523762,NA,0,NA,1.49056419975588
A067035068,0.307903150582881,NA,0.307903150582881,NA,1,-0.365742858603068
A067035071,-0.983153462866728,NA,-0.983153462866728,NA,0,0.287080565124374
A067035294,NA,NA,NA,NA,NA,NA
A067038341,NA,NA,NA,NA,NA,-0.693533701733693
A067039304,-0.0115556357417498,-0.0115556357417498,NA,0,NA,-1.20428093567461
A067040812,-0.00977778382030495,NA,-0.00977778382030495,NA,0,0.900749508367195
A067041079,NA,NA,NA,NA,NA,-0.120066613303781
A067041379,-1.89989569951709,NA,-1.89989569951709,NA,0,-1.83533751218244
A067042073,0.886817238660218,NA,0.886817238660218,NA,1,-0.632262765365927
A067042331,-0.738379796989282,-0.738379796989282,NA,0,NA,0.818115674815495
A067043333,-0.364341736974284,NA,-0.364341736974284,NA,0,-0.37253619168872
A067043528,-0.628330837922469,-0.628330837922469,NA,0,NA,2.28775318144203
A067043604,NA,NA,NA,NA,NA,NA
A067044113,-1.10257271194748,NA,-1.10257271194748,NA,0,-0.992638663224653
A067052379,1.96914737268558,1.96914737268558,NA,1,NA,0.298672589393933
A067052871,-2.34261880852923,NA,-2.34261880852923,NA,0,0.93458929107348
A067054621,0.481028203595704,NA,0.481028203595704,NA,1,0.160122204575565
A067054794,0.177818843486242,0.177818843486242,NA,1,NA,-0.705691920010635
A067054841,1.53773478347017,1.53773478347017,NA,1,NA,0.833734912847626
A067056015,0.0667151030083938,NA,0.0667151030083938,NA,1,NA
A067056291,-1.12237712185927,-1.12237712185927,NA,0,NA,-1.20101125507983
A067057327,NA,NA,NA,NA,NA,0.257444773525884
A067058613,-0.800529195193644,NA,-0.800529195193644,NA,0,2.26655012974837
A067059802,-1.04253626611962,NA,-1.04253626611962,NA,0,-2.76477526152863
A067060370,-2.20208118221972,NA,-2.20208118221972,NA,0,0.306977156859914
A067061808,-0.761934176805386,NA,-0.761934176805386,NA,0,-1.03507708874278
A067063288,-0.263456715278334,-0.263456715278334,NA,0,NA,1.09667197836339
A067063313,-0.501083929017638,NA,-0.501083929017638,NA,0,0.0802028174685072
A067063876,NA,NA,NA,NA,NA,1.21416808683353
A067067814,NA,NA,NA,NA,NA,0.847286511610564
A067068127,-2.43495560174085,NA,-2.43495560174085,NA,0,NA
A067073289,NA,NA,NA,NA,NA,0.97717805028168
A067076637,0.402611507813883,NA,0.402611507813883,NA,1,NA
A067076869,1.65176944227588,1.65176944227588,NA,1,NA,0.137663548518524
A067077564,NA,NA,NA,NA,NA,-0.763883436519562
A067078301,NA,NA,NA,NA,NA,-1.16586041458332
A067078340,0.317236930154792,0.317236930154792,NA,1,NA,-0.590189976865993
A067078777,NA,NA,NA,NA,NA,0.997845195930198
A067079580,NA,NA,NA,NA,NA,NA
A067079792,1.98165621819007,1.98165621819007,NA,1,NA,1.08231198101581
A067080099,1.32519530258398,1.32519530258398,NA,1,NA,NA
A067080581,0.611097927533675,0.611097927533675,NA,1,NA,0.571410343892921
A067081094,NA,NA,NA,NA,NA,1.02161738672937
A067081584,0.453269614500834,0.453269614500834,NA,1,NA,-1.65412919248701
A067082791,NA,NA,NA,NA,NA,2.05505784714415
A067083019,-0.116707056037781,NA,-0.116707056037781,NA,0,0.00872571547877955
A067084043,-0.696979532486308,-0.696979532486308,NA,0,NA,0.949423892669249
A067085307,-0.81531221769618,-0.81531221769618,NA,0,NA,1.40891345836101
A067086003,-0.406470180171328,NA,-0.406470180171328,NA,0,1.36733927260955
A067086264,NA,NA,NA,NA,NA,-0.974623937095495
A067086368,-1.36924729797735,NA,-1.36924729797735,NA,0,-0.726191276600598
A067087083,0.683444132401681,0.683444132401681,NA,1,NA,0.917538057950075
A067087359,NA,NA,NA,NA,NA,0.155303218404148
A067088050,-0.201349202909579,NA,-0.201349202909579,NA,0,-1.19451012877928
A067088260,NA,NA,NA,NA,NA,-0.255805190459844
A067088817,1.44078514987363,1.44078514987363,NA,1,NA,0.469646502672783
A067089071,-1.13582844756833,NA,-1.13582844756833,NA,0,-0.917538057950074
A067089522,-1.58588253903054,NA,-1.58588253903054,NA,0,2.1105602588985
A067089542,0.212246291899035,0.212246291899035,NA,1,NA,-1.68612278668717
A067089584,0.722132910622041,0.722132910622041,NA,1,NA,-0.348832330613017
A067089597,0.0827597763417534,NA,0.0827597763417534,NA,1,-0.638085966043213
A067091318,-2.02116766863971,NA,-2.02116766863971,NA,0,0.0913491188938904
A067091793,NA,NA,NA,NA,NA,0.415401373634589
A067092301,-0.14180498987475,-0.14180498987475,NA,0,NA,1.19775436409623
A067092841,-0.341636967239592,NA,-0.341636967239592,NA,0,0.417131427678758
A067092870,NA,NA,NA,NA,NA,-0.147279525648074
A067093029,NA,NA,NA,NA,NA,1.40464596116271
A067094078,-3.07180880750028,NA,-3.07180880750028,NA,0,1.4809961668423
A067094126,1.4508971176993,1.4508971176993,NA,1,NA,2.69865526566761
A067095101,NA,NA,NA,NA,NA,0.343778782058963
A067095773,1.69502371561785,1.69502371561785,NA,1,NA,0.399885970072913
A067096018,NA,NA,NA,NA,NA,0.867911034092608
A067098057,-1.26357397723687,-1.26357397723687,NA,0,NA,-0.905520181034705
A067098816,NA,NA,NA,NA,NA,-0.881868170774742
A067099022,-0.370046937498159,-0.370046937498159,NA,0,NA,0.798322189763603
A067099043,NA,NA,NA,NA,NA,-0.567678689258879
A067099783,0.132832006480092,0.132832006480092,NA,1,NA,1.20101125507983
A067099841,1.14605341901732,1.14605341901732,NA,1,NA,-0.0658862917953025
A067100524,-0.412269578252236,NA,-0.412269578252236,NA,0,0.321979328946559
A067103315,NA,NA,NA,NA,NA,1.98209727551836
A067103887,0.0151114547821216,NA,0.0151114547821216,NA,1,1.53027219759772
A067104348,-0.248760432637647,-0.248760432637647,NA,0,NA,0.187503572665011
A067104802,0.330351012753652,NA,0.330351012753652,NA,1,-1.40040389248378
A067106356,1.18820723734378,1.18820723734378,NA,1,NA,-1.15652041415757
A067107007,-0.326598429936684,NA,-0.326598429936684,NA,0,-0.845017146271868
A067107069,-1.19544069584784,NA,-1.19544069584784,NA,0,-0.811482554100986
A067107590,-1.4065041670782,NA,-1.4065041670782,NA,0,0.705691920010635
A067109370,-0.392990847750022,NA,-0.392990847750022,NA,0,-0.516226530621755
A067109611,0.729072285064902,NA,0.729072285064902,NA,1,-1.55636950147723
A067109771,NA,NA,NA,NA,NA,0.0579386854198402
A067111287,0.587694171204053,0.587694171204053,NA,1,NA,0.252528081481401
A067113538,NA,NA,NA,NA,NA,2.9512840989908
A067113811,-0.89740368654767,-0.89740368654767,NA,0,NA,NA
A067114278,-0.00799996280355042,-0.00799996280355042,NA,0,NA,-0.163336922163746
A067115002,-1.57966154274531,NA,-1.57966154274531,NA,0,0.393021235108457
A067115563,-3.38598993109004,NA,-3.38598993109004,NA,0,0.0023797126333709
A067116556,-2.11123901361668,NA,-2.11123901361668,NA,0,0.11846881569757
A067116848,2.51047934318968,2.51047934318968,NA,1,NA,-0.538102438431323
A067117026,-0.570873926419498,NA,-0.570873926419498,NA,0,-0.534438808809235
A067117351,NA,NA,NA,NA,NA,0.457282015861628
A067117798,NA,NA,NA,NA,NA,1.2275385199886
A067117838,-0.886817238660218,-0.886817238660218,NA,0,NA,0.982305497321862
A067117882,NA,NA,NA,NA,NA,1.94924793664026
A067118074,-0.375764208381399,NA,-0.375764208381399,NA,0,0.845017146271868
A067118871,1.14263181760099,NA,1.14263181760099,NA,1,1.22417537656939
A067118882,-0.445403243320321,NA,-0.445403243320321,NA,0,-0.26401007952032
A067118890,-0.701519734344527,NA,-0.701519734344527,NA,0,-0.482083211662384
A067119082,NA,NA,NA,NA,NA,-0.972076166088879
A067119610,NA,NA,NA,NA,NA,0.638085966043213
A067120600,-0.499069396253076,NA,-0.499069396253076,NA,0,-0.197200184709479
A067121332,NA,NA,NA,NA,NA,0.590189976865993
A067121382,NA,NA,NA,NA,NA,0.255805190459844
A067121769,-0.855637028637848,NA,-0.855637028637848,NA,0,0.128060284193059
A067122316,0.315367987991733,0.315367987991733,NA,1,NA,1.51510097250414
A067256874,NA,NA,NA,NA,NA,-0.681477150239125
A067257074,-0.102399328927136,NA,-0.102399328927136,NA,0,-0.595864391814718
A067257117,-2.00764667364725,NA,-2.00764667364725,NA,0,-0.369137395707825
A067259573,NA,NA,NA,NA,NA,-1.2445665043294
A067259618,0.25610165974102,0.25610165974102,NA,1,NA,-1.4132067694356
A067259785,2.26677039853346,2.26677039853346,NA,1,NA,NA
A067260382,-2.26677039853346,NA,-2.26677039853346,NA,0,1.30535453577907
A067266284,0.855637028637848,0.855637028637848,NA,1,NA,-0.189118426272792
A067268806,-0.667809315983801,NA,-0.667809315983801,NA,0,0.895999248573028
A067271542,-0.337870216398875,NA,-0.337870216398875,NA,0,0.647839742509282
A067273277,-0.0916824335347613,-0.0916824335347613,NA,0,NA,-0.818115674815495
A067275045,NA,NA,NA,NA,NA,0.601558058258767
A067276121,0.916176234814077,NA,0.916176234814077,NA,1,-1.99353832121546
A067276309,0.379582545887686,0.379582545887686,NA,1,NA,-1.33958671018516
A067276783,NA,NA,NA,NA,NA,0.689503726277212
A067277521,-0.0204455556730082,-0.0204455556730082,NA,0,NA,NA
A067277793,-1.03947998836113,NA,-1.03947998836113,NA,0,1.3090827283533
A067277806,-1.4508971176993,-1.4508971176993,NA,0,NA,NA
A067278534,0.46710391695794,0.46710391695794,NA,1,NA,-1.26902995712205
A067279373,NA,NA,NA,NA,NA,0.96953468938668
A067281259,NA,NA,NA,NA,NA,1.1381369740186
A067281559,NA,NA,NA,NA,NA,0.757527031870194
A067284103,NA,NA,NA,NA,NA,NA
A067284545,-0.980275075214666,NA,-0.980275075214666,NA,0,0.941980679555891
